Ethiopia,Babille,21000
Ethiopia,Bahir Dar,170300
Ethiopia,Bako,19500
Ethiopia,Bati,18400
Ethiopia,Bedele,23100
Ethiopia,Bedessa,21500
Ethiopia,Bekoji,21000
Ethiopia,Bichena,17700
Ethiopia,Boditi,30800
Ethiopia,Bonga,26600
Ethiopia,Burayu,57800
Ethiopia,Bure,22300
Ethiopia,Butajira,42600
Ethiopia,Chagne,25400
Ethiopia,Chuko,23600
Ethiopia,Dangila,27100
Ethiopia,Debark,22900
Ethiopia,Debre Birhan,71400
Ethiopia,Debre Markos,68500
Ethiopia,Debre Tabor,60800
Ethiopia,Bishoftu,118300
Ethiopia,Deder,15300
Ethiopia,Degeh Bur,34000
Ethiopia,Dembi Dolo,34900
Ethiopia,Dera,17500
Ethiopia,Derwernache,12900
Ethiopia,Dese,131600
Ethiopia,Dila,75400
Ethiopia,Dire Dawa,256800
Ethiopia,Dodola,24700
Ethiopia,Dolo,29800
Ethiopia,Dubti,19200
Ethiopia,Durame,31200
Ethiopia,Mekane Yesus,15200
Ethiopia,Fiche,32500
Ethiopia,Finote Selam,28300
Ethiopia,Gambela,54700
Ethiopia,Kuyu,23500
Ethiopia,Gelemso,19500
Ethiopia,Holata,27600
Ethiopia,Gidole,16800
Ethiopia,Gimbi,36700
Ethiopia,Ginchi,21500
Ethiopia,Ginir,20200
Ethiopia,Waliso,44800
Ethiopia,Goba,37900
Ethiopia,Gode,48900
Ethiopia,Gonder,227100
Ethiopia,Guder,17400
Ethiopia,Gutin,16100
Ethiopia,Hadero,22700
Ethiopia,Ambo,57000
Ethiopia,Hagere Maryam,32900
Ethiopia,Harer,108200
Ethiopia,Hartisheik,15900
Ethiopia,Himora,26200
Ethiopia,Hosaina,89300
Ethiopia,Hurata,15700
Ethiopia,Inda Silase,57200
Ethiopia,Injibara,23000
Ethiopia,Iteya,17700
Ethiopia,Jijiga,142500
Ethiopia,Jima,143200
Ethiopia,Bako,25800
Ethiopia,Kebri Dehar,33100
Ethiopia,Kembolcha,64200
Ethiopia,Kemise,21200
Ethiopia,Adola,27100
Ethiopia,Kobo,27200
Ethiopia,Kofele,16000
Ethiopia,Alaba K'ulito) {Kolito,34300
Ethiopia,Korem,20400
Ethiopia,Lalibela,19100
Ethiopia,Leku,15100
Ethiopia,Logia,18300
Ethiopia,May Kadra,15500
Ethiopia,Maychew,28300
Ethiopia,Debub &amp; Semen Mek'ele) {Mekele,261200
Ethiopia,Mekhoni,16700
Ethiopia,Meki,42900
Ethiopia,Mendi,16600
Ethiopia,Mer Awi,20400
Ethiopia,Mersa,17600
Ethiopia,Metu,34100
Ethiopia,Mieso,15800
Ethiopia,Mizan,29500
Ethiopia,Mojo,35000
Ethiopia,Mota,28600
Ethiopia,Moyale,32900
Ethiopia,Adama,260600
Ethiopia,Nefas Mewcha,21500
Ethiopia,Negele,41700
Ethiopia,Nejo,22500
Ethiopia,Nekemte,89000
Ethiopia,Bale Zone,52500
Ethiopia,Arsi Zone,18000
Ethiopia,Felege Neway,29000
Ethiopia,Sebeta,58400
Ethiopia,Shakiso,27100
Ethiopia,Shambu,17700
Ethiopia,Shashemene,118900
Ethiopia,Kewet,19200
Ethiopia,Shinshicho,18200
Ethiopia,Shiraro,20600
Ethiopia,Shone,19900
Ethiopia,Sodo,97000
Ethiopia,Sokota,24500
Ethiopia,Tepi,31700
Ethiopia,Tis Abay,18900
Ethiopia,Tog Wajale,16300
Ethiopia,Tulu Bolo,17100
Ethiopia,Weldiya,50400
Ethiopia,Welenchiti,18000
Ethiopia,Welkite,36800
Ethiopia,Wenji Gefersa,16600
Ethiopia,Werota,23200
Ethiopia,Wikro,36500
Ethiopia,Yabelo,20700
Ethiopia,Yirga Alem,38700
Ethiopia,Yirga Chefe,19300
Ethiopia,Ziway,51700
Gabon,Bitam,7473
Gabon,Franceville,31183
Gabon,Tsogni,7205
Gabon,Koulamoutou,11773
Gabon,Lambarene,15033
Gabon,Lastoursville,6053
Gabon,Lastoursville incl. Peripherie,419596
Gabon,Makokou,9849
Gabon,Moanda,21882
Gabon,Mouila,16307
Gabon,Mounana,6372
Gabon,Nkan,6219
Gabon,Okondja,5193
Gabon,Oyem,22404
Gabon,Port-Gentil,79225
Gabon,Tchibanga,14054
Gambia,Kara Allunkhari,4571
Gambia,Banjul,35061
Gambia,Bansang,6966
Gambia,Barra,4257
Gambia,Basse Santa Su,10948
Gambia,Brikama,57556
Gambia,Brikema-ba,3051
Gambia,Brufut,8644
Gambia,Essau,4486
Gambia,Essau incl. Jigimarr,19572
Gambia,Gambissara,7599
Gambia,Garowol,6512
Gambia,Gunjur,9983
Gambia,Georgetown,2813
Gambia,Georgetown incl. Serekunda: Bakau: Bununka Kunda: Latri Kunda: Jeshwang,322735
Gambia,Kerewan,3403
Gambia,Kuntaur,1665
Gambia,Lamin,10668
Gambia,Pakalinding,1978
Gambia,Sareh Mawndeh,9838
Gambia,Sabi,4734
Gambia,Sanyang,4435
Gambia,Selikene,3560
Gambia,Soma,11050
Gambia,Sukuta,12170
Gambia,Sukuta Sanchaba,4497
Gambia,Tanji,4623
Gambia,Wellingara,7663
Guinea,Beyla,11566
Guinea,Boke,40575
Guinea,Conakry,1092
Guinea,Coyah,30062
Guinea,Dabola,13157
Guinea,Dinguiraye,9799
Guinea,Faranah,34472
Guinea,Forecariah,14206
Guinea,Fria,44369
Guinea,Gu�ck�dougou) {Gueckedou,79140
Guinea,Kamsar,61526
Guinea,Kankan,100192
Guinea,Kerouane,15499
Guinea,Kindia,96074
Guinea,Kissidougou,66018
Guinea,Koundara,13003
Guinea,Kouroussa,10141
Guinea,Labe,49512
Guinea,Lola,22118
Guinea,Macenta,47360
Guinea,Mamou,49479
Guinea,Nzerekore,107329
Guinea,Pita,14089
Guinea,Sangaredi,19640
Guinea,Siguiri,26881
Guinea,Telimele,11091
Guinea,Yomou,9991
GuineaBissau,Bafata,18000
GuineaBissau,Bissau,203000
GuineaBissau,Canchungo,5500
GuineaBissau,Catio,6000
GuineaBissau,Farim,4700
GuineaBissau,Nova Lamego) {Gabu,9500
GuineaBissau,Mansoa,5200
Kenya,Awendo,17992
Kenya,Bondo,14745
Kenya,Bungoma,55867
Kenya,Busia,40740
Kenya,Elburgon,32654
Kenya,Eldama Ravine,17872
Kenya,Eldoret,252061
Kenya,Elwak,24368
Kenya,Embu,35736
Kenya,Garissa,110383
Kenya,Gilgil,35293
Kenya,Githunguri,10007
Kenya,Hola,11693
Kenya,Homa Bay,28361
Kenya,Isiolo,44154
Kenya,Juja,40446
Kenya,Kabarnet,17645
Kenya,Kajiado,14631
Kenya,Kakamega,69502
Kenya,Kakuma,31962
Kenya,-Tala,13356
Kenya,Kapenguria,20880
Kenya,Kapsabet,22804
Kenya,Karuri,99739
Kenya,Kehancha,30109
Kenya,Kericho,42029
Kenya,Kerugoya/Kutus,16369
Kenya,Kiambu,76093
Kenya,Kikuyu,190208
Kenya,Kilgoris,9865
Kenya,Kilifi,44257
Kenya,Kimilili,41115
Kenya,Kiserian,14243
Kenya,Kisii,61892
Kenya,Kisumu,259258
Kenya,Kitale,75782
Kenya,Kitengela,58167
Kenya,Kitui,20419
Kenya,Lamu,13243
Kenya,Limuru,61336
Kenya,Lodwar,45368
Kenya,Lokichogio,17695
Kenya,Machakos,41917
Kenya,Madogo,13240
Kenya,Mai Mahiu,11230
Kenya,Mairo Inya,9858
Kenya,Malaba,16480
Kenya,Malindi,84150
Kenya,Mandera,57692
Kenya,Maralal,15860
Kenya,Mariakani,24055
Kenya,Marsabit,14907
Kenya,Masalani,14012
Kenya,Matuu,10804
Kenya,Maua,15536
Kenya,Athi River,110396
Kenya,Mbita Point,10753
Kenya,Meru,38833
Kenya,Migori,53100
Kenya,Mois Bridge,10858
Kenya,Molo,32576
Kenya,Mombasa,915101
Kenya,Moyale,27943
Kenya,Msambweni,11985
Kenya,Mtwapa,48625
Kenya,Muhoroni,14806
Kenya,Mumias,38960
Kenya,Muranga,23949
Kenya,Mwingi,15970
Kenya,Nairobi,3133
Kenya,Naivasha,91993
Kenya,Nakuru,286411
Kenya,Nanyuki,31826
Kenya,Narok,38653
Kenya,Ngong,104073
Kenya,Njoro,23551
Kenya,Nyahururu,31952
Kenya,Nyamira,12719
Kenya,Nyeri,63626
Kenya,Ongata Rongai,40178
Kenya,Rhamu,24037
Kenya,Rongo,12355
Kenya,Ruiru,236961
Kenya,Sagana,9889
Kenya,Siaya,20923
Kenya,Tabaka,12700
Kenya,Takaba,21474
Kenya,Taveta,17465
Kenya,Thika,136576
Kenya,Ukunda,62529
Kenya,Usenge,9830
Kenya,Vihiga,36398
Kenya,Voi,17152
Kenya,Wajir,16838
Kenya,Wanguru,17626
Kenya,Watamu,10030
Kenya,Webuye,23318
Kenya,Wote,9875
Lesotho,Botha-Bothe,14268
Lesotho,Hlotse,25500
Lesotho,Mafeteng,32148
Lesotho,Maputsoe,30800
Lesotho,Maseru,197907
Lesotho,Mohales Hoek,28310
Lesotho,Mokhotlong,8808
Lesotho,Quthing,13776
Lesotho,Qachas Nek,8167
Lesotho,Teyateyaneng,61475
Lesotho,Thaba-Tseka,6752
Liberia,Barclayville,3108
Liberia,Bensonville,520
Liberia,Bopolu,2912
Liberia,Buchanan,50245
Liberia,River Cess,2389
Liberia,Fish Town,3566
Liberia,Foya,20569
Liberia,Ganta,42077
Liberia,Gbarnga,56986
Liberia,Greenville,13370
Liberia,Harbel,25309
Liberia,Harper,23517
Liberia,Kakata,34608
Liberia,Kahnple,5585
Liberia,Monrovia,1021
Liberia,Plibo,23464
Liberia,Robertsport,3515
Liberia,Sagleipie,13790
Liberia,Sanniquellie,11854
Liberia,Tubmanburg,14576
Liberia,Voinjama,15269
Liberia,Zorzor,5577
Liberia,Zwedru,25349
Libya,Ajdabiya,65276
Libya,Al-Abyar,16940
Libya,Al-Aziziyah,29310
Libya,Al-Bayda,67120
Libya,Al-Hurshah,15880
Libya,- Al-Kufrah,17320
Libya,Al-Jumayl,21160
Libya,Al-Khums,38174
Libya,Al-Marj,54010
Libya,Al-Qubbah,10170
Libya,Al-Ujaylat,28250
Libya,Awbari,9890
Libya,Az-Zahra,11790
Libya,Az-Zawiyah,91603
Libya,Banghazi,446250
Libya,Bani Walid,28650
Libya,Birak,19360
Libya,Darnah,60980
Libya,Ghadamis,6666
Libya,Gharyan,16420
Libya,Ghat,6509
Libya,Hun,8440
Libya,Jalu,7810
Libya,Maradah,11280
Libya,Marzuq,10829
Libya,Misratah,121669
Libya,Mizdah,11510
Libya,Nalut,10380
Libya,Riqdalin,15550
Libya,Sabha,70905
Libya,Sabratah,30220
Libya,Shahhat,12710
Libya,Surman,27040
Libya,Surt,35278
Libya,Tarabulus,591062
Libya,Tarhunah,29750
Libya,Tawurgha,10540
Libya,Tubruq,62500
Libya,Yafran,18460
Libya,Zlitan,39950
Libya,Zuwarah,21600
Madagascar,Ambalavao,27200
Madagascar,Ambanja,38600
Madagascar,Ambatoboeny,35200
Madagascar,Ambatofinandrahana,30600
Madagascar,Ambatolampy,26900
Madagascar,Ambatondrazaka,46100
Madagascar,Amboasary,40400
Madagascar,Ambositra,30600
Madagascar,Ambovombe,103000
Madagascar,Ampanihy,31400
Madagascar,Amparafaravola,51200
Madagascar,Andapa,22100
Madagascar,Andilamena,26800
Madagascar,Antsirambazaha: Hell-Ville,37400
Madagascar,Ankazoabo,28800
Madagascar,Anosibe Anala,21900
Madagascar,Antalaha,35100
Madagascar,Antananarivo [Tananarive],2128
Madagascar,Antanifotsy,62100
Madagascar,Antsirabe,226000
Madagascar,Di�go-Suarez,109000
Madagascar,Antsohihy,21900
Madagascar,Arivonimamo,20500
Madagascar,Beloha,32000
Madagascar,Belon'i Tsiribihina,45600
Madagascar,Betafo,31500
Madagascar,Betioky,31300
Madagascar,Ampasimanolotra: Vohibinany,23700
Madagascar,Fandriana,29400
Madagascar,Farafangana,36000
Madagascar,Faratsiho,35000
Madagascar,F�n�rive-Est,21300
Madagascar,Fenoarivo,24700
Madagascar,Fianarantsoa,180300
Madagascar,Ihosy,28500
Madagascar,Ikalamavony,21800
Madagascar,Ikongo,49200
Madagascar,Majunga,209100
Madagascar,Mahanoro,35500
Madagascar,Manakara,48500
Madagascar,Mananara Nord,52200
Madagascar,Mananjary,33000
Madagascar,Manjakandriana,25500
Madagascar,Maroantsetra,24900
Madagascar,Marolambo,25800
Madagascar,Marovoay,36900
Madagascar,Miandrivazo,26500
Madagascar,Moramanga,29200
Madagascar,Morondava,44600
Madagascar,Nosy Varika,44400
Madagascar,Sakaraha,29500
Madagascar,Sambava,33500
Madagascar,Soanierana Ivongo,42500
Madagascar,Soavinandriana,41000
Madagascar,Tola'aro: T�lanaro: Fort-Dauphin,46600
Madagascar,Tamatave,260300
Madagascar,Tul�ar,148500
Madagascar,Tsihombe,41000
Madagascar,Tsiroanomandidy,32500
Madagascar,Vangaindrano,32500
Madagascar,Vavatenina,33300
Madagascar,Vondrozo,24000
Malawi,Balaka,22733
Malawi,Blantyre,661256
Malawi,Chikwawa,6987
Malawi,Chitipa,14753
Malawi,Dedza,20241
Malawi,Dowa,4765
Malawi,Karonga,40334
Malawi,Kasungu,39640
Malawi,Lilongwe,674448
Malawi,Liwonde,22927
Malawi,Luchenza,10896
Malawi,Mangochi,39575
Malawi,Mchinji,17881
Malawi,Monkey Bay,11246
Malawi,Mponela,9846
Malawi,Mulanje,14497
Malawi,Mwanza,14226
Malawi,Mzimba,20994
Malawi,Mzuzu,133968
Malawi,Nkhata Bay,11269
Malawi,Nkhotakota,24726
Malawi,Nsanje,20179
Malawi,Ntcheu,14642
Malawi,Ntchisi,7918
Malawi,Phalombe,4935
Malawi,Rumphi,17845
Malawi,Salima,27852
Malawi,Thyolo,7693
Malawi,Zomba,88314
Mauritania,Adel Bagrou,36007
Mauritania,Akjoujt,7904
Mauritania,Aleg,12898
Mauritania,Atar,24021
Mauritania,Ayoun el-Atrous,11867
Mauritania,Bababe,11802
Mauritania,Bogue,37531
Mauritania,Bou Gadoum,29045
Mauritania,Boû Cṭaïla) {Bou Steile,14904
Mauritania,Boutilimit,22257
Mauritania,Gouraye,18073
Mauritania,Guerou,15589
Mauritania,Hamoud,20867
Mauritania,Kaedi,34227
Mauritania,Khabou,21700
Mauritania,Kiffa,32716
Mauritania,El Kseïba) {Legceiba,14908
Mauritania,Magta-Lahjar,12117
Mauritania,Mal,20488
Mauritania,Mbout,8899
Mauritania,NBeike,18310
Mauritania,Nema,13759
Mauritania,Nouadhibou,72337
Mauritania,Nouakchott,558195
Mauritania,Rosso,48922
Mauritania,Selibaby,15289
Mauritania,Soudoud,16392
Mauritania,Thiekane,22041
Mauritania,Tidjikdja,13532
Mauritania,Timbedhga,11390
Mauritania,Tintane,9938
Mauritania,Zouerat,33929
Mauritius,Bambous,15345
Mauritius,Beau Bassin-Rose Hill,103098
Mauritius,Bel Air,17605
Mauritius,Brisee Verdiere,7512
Mauritius,Centre de Flacq,15791
Mauritius,Chemin Grenier,12223
Mauritius,Curepipe,77471
Mauritius,St.-Antoine,20712
Mauritius,Grand Baie,11910
Mauritius,Grand Bois,7982
Mauritius,Grand Gaube,7578
Mauritius,Lalmatie,10387
Mauritius,Le Hochet,15034
Mauritius,LEscalier,7770
Mauritius,Long Mountain,6995
Mauritius,Mahebourg,15176
Mauritius,Moka,8846
Mauritius,Montagne Blanche,9053
Mauritius,New Grove,10518
Mauritius,Pailles,11618
Mauritius,Pamplemousses,9295
Mauritius,Petit Raffray,9254
Mauritius,Plaine des Papayes,7607
Mauritius,Plaine Magnien,10443
Mauritius,Pointe aux Piments,9079
Mauritius,Port Louis,137608
Mauritius,Region 5,7705
Mauritius,Poste de Flacq,8454
Mauritius,Poudre dOr,4142
Mauritius,Quatre Bornes,75613
Mauritius,Richelieu,7906
Mauritius,Riviere des Anguilles,9242
Mauritius,Riviere du Rempart,10825
Mauritius,Rose Belle,12035
Mauritius,Souillac,4411
Mauritius,St. Pierre,15982
Mauritius,Surinam,10507
Mauritius,Tamarin,3766
Mauritius,Terre Rouge,10760
Mauritius,Baie du Tombeau,14687
Mauritius,Trou aux Biches,23386
Mauritius,Trois Boutiques,7322
Mauritius,Vacoas-Phoenix,105559
Mayotte,Acoua,3276
Mayotte,Bandraboua,2091
Mayotte,Bandrele,2938
Mayotte,Barakani,2367
Mayotte,Boueni,2027
Mayotte,Chiconi,5372
Mayotte,Chirongui,1259
Mayotte,Combani,4219
Mayotte,Dembeni,2499
Mayotte,Dzaoudzi,272
Mayotte,Dzoumogne,3286
Mayotte,Iloni,2262
Mayotte,Kani-Keli,1735
Mayotte,Kavani,8100
Mayotte,Kaweni,11562
Mayotte,Koungou,6710
Mayotte,Labattoir,15067
Mayotte,Mamoudzou,6186
Mayotte,Mirereni,2135
Mayotte,Mtsahara,2251
Mayotte,Mtsamboro,2872
Mayotte,MTsangamouji,3724
Mayotte,Mtsapere,11283
Mayotte,Ouangani,2604
Mayotte,Pamandzi,9077
Mayotte,Passamainty,7086
Mayotte,Poroani,1997
Mayotte,Sada,6973
Mayotte,Tsararano,2654
Mayotte,Tsingoni,2340
Mayotte,Tsountsou 1,3398
Mayotte,Vahibe,3736
Mocambique,Alto Molocue,42200
Mocambique,Angoche,89998
Mocambique,Beira,431583
Mocambique,Bela Vista,2588
Mocambique,Bilene Macia,27795
Mocambique,Boane,23524
Mocambique,Buzi,14092
Mocambique,Caia,18233
Mocambique,Guij�) {Canicado,5689
Mocambique,Catandica,22271
Mocambique,Chibuto,63184
Mocambique,Vila Eduardo Mondlane,8321
Mocambique,Chimoio,237497
Mocambique,Chinde,15116
Mocambique,Chiure,32603
Mocambique,Chokwe,53062
Mocambique,Cuamba,79013
Mocambique,Dondo,70817
Mocambique,Gondola,33877
Mocambique,Gorongosa,18761
Mocambique,Gurue,145466
Mocambique,Homoine,7272
Mocambique,Iapala,17344
Mocambique,Ibo,4908
Mocambique,Inhambane,65149
Mocambique,Inhaminga,9956
Mocambique,Inharrime,8106
Mocambique,Inhassoro,11297
Mocambique,Mecanhelas,5741
Mocambique,Lichinga,142331
Mocambique,Luabo,6112
Mocambique,Machipanda,13742
Mocambique,Macomia,19997
Mocambique,Moma,25557
Mocambique,da Costa,15410
Mocambique,Magude,10692
Mocambique,Malema/Canhunha,20277
Mocambique,Mandimba,16323
Mocambique,Mandlacaze,10317
Mocambique,Manhica,56165
Mocambique,Manica,36124
Mocambique,Maputo,1094
Mocambique,Marracuene,11236
Mocambique,Marromeu,39409
Mocambique,Marrupa,8235
Mocambique,Massinga,20930
Mocambique,Matola,671556
Mocambique,Maxixe,108824
Mocambique,Meconta,9376
Mocambique,Messica,13695
Mocambique,Metangula/Lunho,12772
Mocambique,Milange,30257
Mocambique,Moamba,12862
Mocambique,Moatize,38924
Mocambique,Mocambique,48063
Mocambique,Mocimboa da Praia,39010
Mocambique,Mocuba,168736
Mocambique,Monapo,43160
Mocambique,Montepuez,76139
Mocambique,Morrumbala,20727
Mocambique,Morrumbene,10789
Mocambique,Mossuril,20730
Mocambique,Mueda,23480
Mocambique,Murrupula,16791
Mocambique,Mutuali,28342
Mocambique,Mutuali incl. Maiaia/Mutiva &amp; Muanona,206449
Mocambique,Nacala-Velha,15691
Mocambique,Namaacha,12725
Mocambique,Namacurra,19497
Mocambique,-Er�ti,22713
Mocambique,Nametil,45160
Mocambique,Namialo,32048
Mocambique,Nampula,471717
Mocambique,Nhamatanda,25902
Mocambique,Mutarara) {Nhamayabue,8685
Mocambique,Nova Mambone,2137
Mocambique,Pebane,14779
Mocambique,Pemba,138716
Mocambique,Praia de Bilene,7951
Mocambique,Quelimane,193343
Mocambique,Quissico,10391
Mocambique,Ressano Garcia,7689
Mocambique,Ribaue,26035
Mocambique,Unango,3602
Mocambique,Songo,26775
Mocambique,Tete,155870
Mocambique,Ulongue,13620
Mocambique,Vilanculos,37176
Mocambique,Xai-Xai,115752
Mocambique,Xilembene,20440
Mocambique,Xinavane,9930
Morocco,Agadir,695667
Morocco,Ain El Aouda,25105
Morocco,Ain Harrouda,41853
Morocco,Ain Taoujdate,22030
Morocco,Ait Melloul,130370
Morocco,Ait Ourir,20005
Morocco,Al Aaroui,36021
Morocco,Al Hoceima,55357
Morocco,Moha Ou Hammou Zayani,28933
Morocco,Aourir,21810
Morocco,Asilah,28217
Morocco,Azemmour,40319
Morocco,Azilal,27719
Morocco,Azrou,47540
Morocco,Benahmed,21361
Morocco,Benguerir,62872
Morocco,Beni Ansar,31800
Morocco,Beni Mellal,163286
Morocco,Ben Slimane,46478
Morocco,Berkane,80012
Morocco,Berrechid,89830
Morocco,Biougra,25928
Morocco,Bouarfa,25947
Morocco,Boujad,40513
Morocco,Bouznika,27028
Morocco,Dar El Beida,3084
Morocco,Chefchaouene,35709
Morocco,Chemaia,21859
Morocco,Dcheira El Jihadia,89367
Morocco,Demnate,23459
Morocco,El Aioun,34767
Morocco,El Hajeb,27667
Morocco,El Jadida,144440
Morocco,El Kelaa des Sraghna,68694
Morocco,Erfoud,23637
Morocco,Errachidia,76759
Morocco,Rich,20155
Morocco,Essaouira,69493
Morocco,Fes,946815
Morocco,Fnideq,53559
Morocco,Fquih Ben Salah,82446
Morocco,Guelmim,95749
Morocco,Guercif,57307
Morocco,Ihaddadene,25480
Morocco,Imzourene,26575
Morocco,Inezgane,112753
Morocco,Jerada,43916
Morocco,Jorf El Melha,20581
Morocco,Kasba Tadla,40898
Morocco,Kenitra,359142
Morocco,Khemisset,105088
Morocco,Khenifra,101605
Morocco,Khouribga,166397
Morocco,Ksar El Kebir,107380
Morocco,Laattaouia,20237
Morocco,Lahraouyine,47261
Morocco,Lamkanssa,33940
Morocco,Larache,107371
Morocco,Lqliaa,38220
Morocco,Marrakech,823154
Morocco,Martil,39011
Morocco,MDiq,36596
Morocco,Mechra Bel Ksiri,27630
Morocco,Meknes,536232
Morocco,Midelt,44781
Morocco,Missour,20978
Morocco,Mohammedia,200109
Morocco,Rissani,20469
Morocco,MRirt,35196
Morocco,Nador,213165
Morocco,Ouarzazate,77784
Morocco,Oued Zem,83970
Morocco,Ouezzane,57972
Morocco,Ouislane,47824
Morocco,Oujda,400738
Morocco,Oulad Ayad,21466
Morocco,Oulad Teima,66183
Morocco,Rabat,1622
Morocco,Sabaa Aioun,21513
Morocco,Safi,284750
Morocco,Sale,760186
Morocco,Sefrou,64006
Morocco,Settat,116570
Morocco,Sidi Bennour,47396
Morocco,Sidi Ifni,20051
Morocco,Sidi Kacem,74062
Morocco,Sidi Slimane,78060
Morocco,Sidi Slimane Echcharraa,22904
Morocco,Sidi Taibi,19979
Morocco,Sidi Yahya El Gharb,31705
Morocco,Skhirate,43025
Morocco,Souk Larba Al Gharb) {Souk El Arbaa,43392
Morocco,Souk Sebt Oulad Nemma,51049
Morocco,Tabounte,21168
Morocco,Tahala,25655
Morocco,Tanger [Tangier],669685
Morocco,Tan-Tan,60698
Morocco,Taounate,32629
Morocco,Taourirt,80024
Morocco,Taroudannt,69489
Morocco,Taza,139686
Morocco,Temara,225497
Morocco,Tetouan,396146
Morocco,Tiflet,69640
Morocco,Tinrhir,36391
Morocco,Tiznit,53682
Morocco,Youssoufia,72269
Morocco,Zagora,34851
Morocco,Zaio,29851
Morocco,Zaouiat Cheikh,22728
Morocco,Segangane,20181
Namibia,Arandis,5100
Namibia,Eenhana,5600
Namibia,Gobabis,19000
Namibia,Grootfontein,16400
Namibia,Grootfontein incl. Oshikango,19200
Namibia,Henties Bay,4800
Namibia,Karasburg,4300
Namibia,Karibib,5100
Namibia,Katima Mulilo,28200
Namibia,Keetmanshoop,18900
Namibia,Sorris Sorris,6900
Namibia,Luderitz,12500
Namibia,Mariental,12300
Namibia,Nkurenkuru,600
Namibia,Okahandja,22500
Namibia,Okahao,1600
Namibia,Okakarara,3700
Namibia,Omaruru,6000
Namibia,Omuthiya,3800
Namibia,Ondangwa,21100
Namibia,Ongwediva,19300
Namibia,Opuwo,7900
Namibia,Oranjemund,3900
Namibia,Oshakati,35600
Namibia,Oshikuku,2600
Namibia,Otavi,5200
Namibia,Otjinene,2100
Namibia,Otjiwarongo,28000
Namibia,Utapi,6600
Namibia,Outjo,8400
Namibia,Rehoboth,28800
Namibia,Ruacana,2900
Namibia,Rundu,61900
Namibia,Swakopmund,44700
Namibia,Tsumeb,19200
Namibia,Usakos,3600
Namibia,Walvis Bay,61300
Namibia,Windhoek,322500
Niger,Abalak,12764
Niger,Agadez,124324
Niger,Aguie,11475
Niger,Arlit,112432
Niger,Boboye) {Birni NGaoure,10775
Niger,Birni NKonni,44663
Niger,Dakoro,18875
Niger,Diffa,48005
Niger,Dogondoutchi,29244
Niger,Dosso,91488
Niger,Filingue,11661
Niger,Gaya,28385
Niger,Goure,13422
Niger,Guidan Roumji,10744
Niger,Illela,15805
Niger,Keita,8633
Niger,Kollo,10533
Niger,Madaoua,22175
Niger,Madarounfa,8763
Niger,Magaria,17776
Niger,Maine-Soroa,10176
Niger,Maradi,206414
Niger,Matameye,17930
Niger,Mayahi,9774
Niger,Mirriah,19161
Niger,NGuigmi,15922
Niger,Niamey,1302
Niger,Say,10502
Niger,Tahoua,123373
Niger,Tanout,15779
Niger,Tchin Tabaraden,9001
Niger,Tchirozerine,10032
Niger,Tera,19508
Niger,Tessaoua,31667
Niger,Tillaberi,16683
Niger,Zinder,274530
Reunion,Bras-Panon,11699
Reunion,Cilaos,5989
Reunion,Entre-Deux,6176
Reunion,La Plaine-des-Palmistes,5072
Reunion,La Possession,30167
Reunion,Le Port,38609
Reunion,Les Avirons,10455
Reunion,Les Trois-Bassins,7057
Reunion,Le Tampon,72658
Reunion,LEtang-Sale,23939
Reunion,Petite-Ile,11582
Reunion,Saint-Andre,52939
Reunion,Saint-Benoit,34682
Reunion,Saint-Denis,175576
Reunion,Sainte-Marie,30367
Reunion,Sainte-Rose,6822
Reunion,Sainte-Suzanne,22437
Reunion,Saint-Joseph,35846
Reunion,Saint-Leu,30504
Reunion,Saint-Louis,51460
Reunion,Saint-Paul,172274
Reunion,Saint-Philippe,5100
Reunion,Saint-Pierre,149804
Reunion,Salazie,7406
Rwanda,Butare,77217
Rwanda,Byumba,66268
Rwanda,Cyangugu,59070
Rwanda,Gikongoro,32427
Rwanda,Gisenyi,67766
Rwanda,Gitarama,87065
Rwanda,Kabuga,51693
Rwanda,Kibungo,44216
Rwanda,Kibuye,46640
Rwanda,Kigali,603049
Rwanda,Nyabisindu,60117
Rwanda,Ruhango,50930
Rwanda,Ruhengeri,71511
Rwanda,Rwamagana,46198
Rwanda,Nyagatare,8437
SaoTome,Guadelupe,1543
SaoTome,Neves,6635
SaoTome,Pantufo,1929
SaoTome,Santana,6228
SaoTome,Santo Antonio,1010
SaoTome,Santa Cruz) {Sao Joao Angolares,1862
SaoTome,Sao Tome,49957
SaoTome,Trindade,6049
Senegal,Bakel,14100
Senegal,Bambey,23300
Senegal,Bargny,44100
Senegal,Bignona,27900
Senegal,Dagana,22600
Senegal,Dahra,33600
Senegal,Dahra incl. Pikine &amp; Guediawaye,2396
Senegal,Diamniadio,13200
Senegal,Diourbel,102800
Senegal,Fatick,25800
Senegal,Gandiaye,10600
Senegal,Gossas,12200
Senegal,Goudomp,12600
Senegal,Guingueneo,15000
Senegal,Joal-Fadiout,42800
Senegal,Kaffrine,29900
Senegal,Kanel,12600
Senegal,Kaolack,193400
Senegal,Kayar,19000
Senegal,Kebemer,16200
Senegal,Kedougou,20200
Senegal,Khombole,13500
Senegal,Kolda,67300
Senegal,Koungheul,16300
Senegal,Linguere,14800
Senegal,Louga,88300
Senegal,Matam,19000
Senegal,Mbacke,79800
Senegal,Mboro,12500
Senegal,Mbour,199400
Senegal,Meckhe) {Mekhe,16200
Senegal,Ndioum,17600
